STDDEV;[[CLOSE_PRICE]],34,0.5
STDDEV;[[CLOSE_PRICE]],42,0.91
STDDEV;[[CLOSE_PRICE]],63,0.56
STDDEV;[[HIGH_PRICE]],16,0.65
STDDEV;[[HIGH_PRICE]],24,0.56
STDDEV;[[HIGH_PRICE]],9,1.27
STDDEV;[[LOW_PRICE]],19,1.07
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],19,14,[[DEMA]],[[OUTPUT2]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],27,10,[[TRIMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],27,20,[[WMA]],[[OUTPUT2]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],32,12,[[EMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],34,5,[[KAMA]],[[OUTPUT2]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],36,14,[[MAMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],47,17,[[TEMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],52,19,[[WMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],54,13,[[TRIMA]],[[OUTPUT2]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],69,44,[[MAMA]],[[OUTPUT2]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],15,4,[[TRIMA]],11,[[TRIMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],20,4,[[SMA]],16,[[MAMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],26,6,[[T3]],20,[[SMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],28,7,[[TRIMA]],23,[[KAMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],28,9,[[KAMA]],26,[[T3]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],32,6,[[SMA]],20,[[EMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],35,9,[[SMA]],30,[[SMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],65,19,[[MAMA]],52,[[T3]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],70,20,[[TRIMA]],50,[[SMA]]
STOCHRSI;[[CLOSE_PRICE]],44,14,16,[[T3]],[[OUTPUT2]]
STOCHRSI;[[CLOSE_PRICE]],48,15,22,[[WMA]],[[OUTPUT1]]
STOCHRSI;[[CLOSE_PRICE]],52,18,20,[[KAMA]],[[OUTPUT1]]
STOCHRSI;[[HIGH_PRICE]],15,4,7,[[SMA]],[[OUTPUT2]]
STOCHRSI;[[HIGH_PRICE]],40,12,16,[[WMA]],[[OUTPUT2]]
STOCHRSI;[[LOW_PRICE]],39,14,20,[[KAMA]],[[OUTPUT1]]
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],10,5,25
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],11,41,53
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],19,15,61
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],20,13,31
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],5,25,26
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],6,24,25
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],3,26,27
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],6,44,29
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],7,29,31
VAR;[[CLOSE_PRICE]],14,0.35
VAR;[[CLOSE_PRICE]],16,0.77
VAR;[[CLOSE_PRICE]],17,1.42
VAR;[[CLOSE_PRICE]],20,1.13
VAR;[[CLOSE_PRICE]],36,0.6
VAR;[[CLOSE_PRICE]],36,0.7
VAR;[[CLOSE_PRICE]],38,1.22
VAR;[[CLOSE_PRICE]],39,0.45
VAR;[[CLOSE_PRICE]],49,1.17
VAR;[[CLOSE_PRICE]],57,0.67
VAR;[[CLOSE_PRICE]],70,0.22
VAR;[[HIGH_PRICE]],45,0.44
VAR;[[HIGH_PRICE]],57,0.77
VAR;[[LOW_PRICE]],30,0.69
VAR;[[LOW_PRICE]],58,0.7
WILLR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],39
