PPO;[[CLOSE_PRICE]],38,57,[[SMA]]
PPO;[[CLOSE_PRICE]],55,257,[[SMA]]
PPO;[[CLOSE_PRICE]],80,233,[[WMA]]
PPO;[[LOW_PRICE]],32,98,[[SMA]]
PPO;[[LOW_PRICE]],41,177,[[WMA]]
PPO;[[LOW_PRICE]],71,329,[[SMA]]
ROC;[[CLOSE_PRICE]],10
ROC;[[LOW_PRICE]],182
ROC;[[LOW_PRICE]],27
RSI;[[CLOSE_PRICE]],10
RSI;[[CLOSE_PRICE]],50
RSI;[[CLOSE_PRICE]],71
RSI;[[HIGH_PRICE]],5
RSI;[[LOW_PRICE]],40
STDDEV;[[CLOSE_PRICE]],17,0.97
STDDEV;[[CLOSE_PRICE]],7,1.25
STDDEV;[[HIGH_PRICE]],8,1.2
STDDEV;[[LOW_PRICE]],44,0.42
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],115,54,[[TEMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],195,106,[[EMA]],[[OUTPUT2]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],197,84,[[EMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],26,10,[[SMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],44,18,[[EMA]],[[OUTPUT1]]
STOCHF;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],94,40,[[TRIMA]],[[OUTPUT1]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],178,26,[[WMA]],95,[[SMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],200,29,[[WMA]],89,[[SMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],24,4,[[TRIMA]],15,[[TEMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],255,70,[[EMA]],270,[[WMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],30,5,[[SMA]],33,[[SMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],44,7,[[SMA]],37,[[SMA]]
STOCH;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],50,14,[[DEMA]],38,[[TRIMA]]
STOCHRSI;[[CLOSE_PRICE]],54,14,22,[[EMA]],[[OUTPUT1]]
STOCHRSI;[[CLOSE_PRICE]],66,10,16,[[KAMA]],[[OUTPUT2]]
STOCHRSI;[[HIGH_PRICE]],156,44,66,[[EMA]],[[OUTPUT1]]
STOCHRSI;[[HIGH_PRICE]],48,3,6,[[WMA]],[[OUTPUT2]]
STOCHRSI;[[HIGH_PRICE]],67,10,17,[[SMA]],[[OUTPUT2]]
STOCHRSI;[[LOW_PRICE]],39,6,9,[[SMA]],[[OUTPUT2]]
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],10,5,25
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],115,35,254
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],16,12,30
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],20,15,61
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],21,11,46
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],26,142,540
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],32,13,97
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],39,14,105
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],4,36,137
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],7,38,30
ULTOSC;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],8,33,51
VAR;[[CLOSE_PRICE]],82,0.86
VAR;[[HIGH_PRICE]],72,0.555
VAR;[[LOW_PRICE]],22,1.4
VAR;[[LOW_PRICE]],86,0.65
WILLR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],22
WILLR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],37
WILLR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],9
WILLR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],96
