(18292,-14.65181,-68.59202)
(18293,-17.33367,-61.958507)
(18354,-14.28333,-66.48333)
(18379,-16.28333,-66.93333)
(18621,-16.5,-68.15)
(18641,-21.53549,-64.72956)
(18653,-19.050768,-65.255068)
(18972,-19.48999,-65.33425)
(18973,-21.53549,-64.72956)
(19141,-17.3895,-66.1568)
(19383,-16.640652,-64.661928)
(19387,-16.8,-61.83333)
(19556,-17.53333,-69.03333)
(19628,-16.49901,-68.146263)
(20444,-22.599665,-47.876094)
(20983,-22.731108,-47.308048)
(21365,-5.9,-43.11667)
(21399,-23.505663,-47.580119)
(21486,-22.360505,-47.379946)
(21519,-19.602599,-46.966337)
(21723,-22.580451,-47.163736)
(22975,-15.606321,-39.160825)
(23109,-23.496212,-46.847052)
(23248,-23.560218,-46.651418)
(23332,-19.914319,-43.959502)
(23420,-13.13333,-39.01667)
(23514,-26.874777,-49.091767)
(23965,2.69748,-60.07479)
(24077,-22.950023,-43.183302)
(24118,-14.272758,-53.063447)
(24132,-15.803598,-47.903099)
(25212,-22.904243,-47.109468)
(25313,-8.75,-59.26667)
(25971,-23.532918,-46.830942)
(26241,-4.154029,-38.261825)
(26443,-29.166194,-51.224496)
(26661,-27.087466,-52.623305)
(26773,-14.272758,-53.063447)
(26960,-13.85,-41.26667)
(27181,-21.202226,-47.766472)
(27594,-23.626201,-46.938771)
(27779,-15.579321,-56.10009)
(27865,-22.88333,-46.55)
(27868,-25.459935,-49.280018)
(29927,-27.595267,-48.541812)
(30026,-3.739272,-38.539073)
(30086,-20.539692,-47.385939)
(30776,-16.832383,-49.533489)
(30829,-22.799531,-45.182875)
(30997,-22.875689,-47.216496)
(31287,-23.111564,-47.200582)
(31387,-22.983411,-43.204205)
(31613,-26.919817,-48.685706)
(31826,-23.26916,-47.294405)
(31944,-23.302904,-45.957015)
(31945,-22.95971,-43.36908)
(32070,-23.534537,-46.905517)
(32190,-23.566634,-46.665608)
(32476,-7.159247,-34.858136)
(32745,-21.709879,-43.391265)
(32782,-23.178727,-46.879403)
(33443,-24.890571,-52.473494)
(33528,-22.980404,-43.219846)
(33547,-22.607506,-48.798181)
(33621,-22.576428,-47.409184)
(33734,-23.325554,-51.157232)
(34228,-3.011942,-59.979328)
(34415,-12.40417,-60.60417)
(34867,-3.58333,-38.81667)
(35264,-23.504678,-46.202374)
(35308,-20.852156,-50.091497)
(35410,-22.939981,-47.290349)
(35862,-5.803737,-35.218408)
(35951,-22.919278,-43.048744)
(36553,-23.535384,-46.779918)
(36579,-22.975698,-49.881819)
(36624,-21.561211,-51.263645)
(37377,-19.23347,-40.319911)
(38804,-30.099115,-51.179506)
(39261,-22.223582,-45.934907)
(39415,-22.129985,-51.404801)
(39894,-8.119708,-35.295462)
(40399,-21.167342,-47.804416)
(40447,-22.713992,-42.623406)
(40470,-22.394582,-47.569073)
(40503,-22.935024,-43.518246)
(40561,-3.24111,-42.85778)
(40849,-21.458449,-49.576859)
(41075,-12.964413,-38.421936)
(41191,-7.76667,-37.1)
(41523,-21.706493,-47.479775)
(41573,-22.38333,-41.85)
(41641,-23.444168,-46.918616)
(41721,-23.682371,-46.510067)
(41853,-23.94285,-46.344175)
(41971,-22.008223,-47.894618)
(41978,-22.998242,-43.275375)
(42449,-23.236577,-45.859225)
(42487,-26.72528,-53.51806)
(42609,-23.570533,-46.663713)
(42624,-27.63333,-50.95)
(42753,-23.816157,-45.452287)
(42839,-23.957678,-46.428069)
(50887,-23.46544,-47.445165)
(51188,-22.817961,-47.255558)
(51758,-22.402964,-42.955642)
(51856,-22.92712,-43.23058)
(52644,-22.4,-50.23333)
(52683,-22.976632,-47.002841)
(53337,-20.341759,-40.298055)
(53355,-23.035691,-46.973552)
(53427,-20.298849,-40.329653)
(53439,-14.873991,-40.842653)
(53638,51.15013,-110.21832)
(54943,43.711894,-79.750177)
(55303,45.30152,-76.72165)
(55310,43.8501,-79.99966)
(55319,51.056508,-114.033822)
(55386,45.45071,-75.29267)
(55404,51.088425,-115.350551)
(55610,49.30976,-117.666966)
(56076,51.176602,-114.469127)
(56193,43.98583,-79.925)
(56561,50.841584,-113.997058)
(57001,48.776298,-123.694846)
(57009,43.260143,-79.87995)
(57451,43.67061,-79.553568)
(58628,43.276797,-80.027986)
(58786,44.43342,-77.88281)
(59529,49.882816,-119.439689)
(59683,44.263277,-76.524396)
(59844,43.3175,-79.8275)
(60314,53.258395,-113.540814)
(60394,49.693481,-112.826181)
(60579,42.959033,-81.235184)
(60980,43.841336,-79.542646)
(61051,43.885511,-79.297198)
(61594,43.570452,-79.626636)
(61690,45.572744,-73.586295)
(61691,47.23337,-84.64992)
(62324,43.744423,-79.463984)
(62432,43.409235,-79.651457)
(62474,50.721503,-113.966804)
(62588,45.209415,-75.783876)
(62655,43.354636,-79.803853)
(62809,45.821328,-77.110488)
(63693,43.902078,-79.428887)
(63722,52.639548,-114.237061)
(64594,43.781265,-79.236905)
(64645,46.16684,-64.56545)
(65295,45.128139,-66.821272)
(65310,47.56494,-52.70931)
(65534,51.050572,-113.391082)
(65596,51.804256,-114.648899)
(65690,52.298586,-114.088322)
(65911,43.820285,-79.429779)
(66000,43.64877,-79.38171)
(66077,45.36685,-63.26538)
(66361,49.2819,-123.11874)
(66389,43.836077,-79.564675)
(66414,50.21592,-119.388302)
(66429,48.428362,-123.358788)
(66896,45.484413,-73.600989)
(67310,-33.040183,-71.626052)
(67425,-23.627691,-70.385197)
(67439,-18.463304,-70.295559)
(67497,-28.1594,-71.05203)
(67542,-33.040183,-71.626052)
(67566,-38.165295,-72.288079)
(67680,-38.59409,-72.02335)
(67862,-38.165295,-72.288079)
(67971,11.261067,-69.44942)
(68018,-38.165295,-72.288079)
(68020,-33.38372,-70.67735)
(68023,-33.040183,-71.626052)
(68041,-27.376638,-70.319562)
(68551,-36.813682,-72.383423)
(68559,-33.040183,-71.626052)
(68567,-33.040183,-71.626052)
(68660,-19.92435,-69.51109)
(68805,-33.040183,-71.626052)
(68883,-36.813682,-72.383423)
(68892,-29.960728,-71.327864)
(69130,-33.336049,-70.542983)
(69183,-33.040183,-71.626052)
(69328,-33.509238,-70.590047)
(69578,-29.960728,-71.327864)
(69601,-33.803869,-70.730303)
(69727,-34.11835,-71.524604)
(69943,-38.457881,-72.414871)
(70165,-34.11835,-71.524604)
(70202,-34.11835,-71.524604)
(70410,-36.856322,-73.133488)
(70473,-38.165295,-72.288079)
(70477,-33.45694,-70.64827)
(70542,-33.663984,-70.883098)
(70546,-35.66152,-71.94372)
(70587,-38.735031,-72.632158)
(70749,-33.040183,-71.626052)
(70804,-33.040183,-71.626052)
(70838,-33.040183,-71.626052)
(71091,6.27886,-75.51112)
(71356,4.23687,-74.90013)
(71990,10.96389,-74.79639)
(72403,3.03,-75.16667)
(72404,12.52449,-81.71983)
(72405,4.635456,-74.08768)
(72602,7.12539,-73.1198)
(72924,3.43722,-76.5225)
(72925,9.40806,-74.03028)
(73379,8.90389,-75.78222)
(73535,10.39972,-75.51444)
(73901,4.71587,-76.0008)
(74200,4.85876,-74.05866)
(74620,3.92662,-74.34437)
(74991,7.89391,-72.50782)
(78397,6.17591,-75.59174)
(79276,3.23386,-76.23083)
(81794,1.23183,-75.82618)
(85243,4.73244,-74.26419)
(85355,6.2884,-70.29735)
(85789,6.25184,-75.56359)
(85876,7.16056,-73.61833)
(85919,2.69313,-75.55027)
(86110,9.24194,-74.42667)
(86274,8.763871,-75.879135)
(87702,4.812095,-75.685157)
(88370,8.35834,-74.2147)
(89281,7.0944,-75.39932)
(89663,-1.41667,-73.51667)
(91223,5.71434,-72.93391)
(92929,5.02208,-74.00481)
(92968,10.01625,-84.21163)
(93026,9.97806,-84.38032)
(93075,9.97535,-84.13989)
(93136,10.40327,-85.7963)
(93203,10.4294,-85.09311)
(93256,9.86444,-83.91944)
(93354,10.30643,-84.41006)
(93370,9.89349,-84.09047)
(93408,10.00126,-84.26124)
(93431,13.65,-88.98333)
(93448,13.65,-88.98333)
(93523,13.65,-88.98333)
(93591,10.07243,-84.31124)
(93599,10.75417,-85.35232)
(93600,13.65,-88.98333)
(93601,9.96277,-84.25452)
(93607,10.068183,-84.028584)
(93611,10.76721,-85.64692)
(93670,10.00236,-84.11651)
(93674,9.65448,-84.66056)
(93718,9.61497,-84.62975)
(93780,10.47089,-84.64535)
(93803,10.00236,-84.11651)
(93852,10.63504,-85.43772)
(94014,13.65,-88.98333)
(94017,9.82641,-83.44059)
(94051,9.98017,-85.65194)
(94076,9.91197,-84.52337)
(94100,10.05693,-84.43544)
(94101,13.65,-88.98333)
(94164,13.65,-88.98333)
(94239,10.43095,-85.78649)
(94282,13.65,-88.98333)
(94319,9.97625,-84.83836)
(94342,9.42357,-84.16522)
(94407,9.96845,-85.29546)
(94426,10.87207,-85.03506)
(94434,9.74099,-84.26887)
(94438,13.65,-88.98333)
(94462,9.98333,-84.18333)
(94483,9.9078,-84.0563)
(94485,13.65,-88.98333)
(94505,10.55152,-85.14957)
(94512,10.05504,-84.11462)
(94513,13.65,-88.98333)
(94523,9.95974,-84.08165)
(94568,9.99559,-84.09656)
(94577,13.65,-88.98333)
(94578,9.97454,-84.20974)
(94584,13.65,-88.98333)
(94587,13.65,-88.98333)
(94595,10.08802,-84.47022)
(94615,13.65,-88.98333)
(94623,9.96611,-83.732)
(94624,10.26053,-85.5851)
(94626,9.93333,-84.08333)
(94669,13.65,-88.98333)
(94671,10.06388,-84.15499)
(94713,10.28169,-84.42955)
(94731,9.6,-82.78333)
(94733,10.29913,-85.84107)
(94796,9.90644,-83.9876)
(94835,13.65,-88.98333)
(97245,15.30174,-61.38808)
(97278,18.12904,-68.72919)
(97354,18.75,-68.58333)
(97384,18.76278,-69.25681)
(97884,18.69634,-68.434)
(98054,19.05,-69.63333)
(101424,18.42734,-68.97285)
(103645,19.79344,-70.6884)
(103664,18.883,-71.35)
(104187,18.471621,-69.89213)
(104189,18.48847,-69.85707)
(104582,-1.24908,-78.61675)
(104592,-0.36667,-78.51667)
(104698,-2.74028,-78.84722)
(104701,-1.78414,-79.67831)
(104703,-1.80278,-79.52917)
(104711,-0.6025200000000001,-80.4249)
(104736,-1.36501,-79.90494)
(104821,-2.707379,-78.8845)
(104889,-3.36309,-79.844)
(104961,-0.84582,-80.16389)
(105347,-0.69819,-80.09361)
(105434,-1.54553,-80.01164)
(105558,-2.90054,-79.00453)
(105573,-0.20072,-78.43133)
(105621,0.40612,-80.01222)
(105622,-1.8611,-79.97771)
(105974,-1.93333,-79.96667)
(106022,0.92633,-79.66079)
(106248,-1.59444,-79)
(106288,-2.198442,-79.893608)
(106289,-1.04376,-79.63837)
(107677,-3.47523,-80.23084)
(107704,0.35171,-78.12233)
(107775,-0.9,-79.68333)
(107782,-0.94886,-80.63806)
(107819,-1.34872,-80.57875)
(108061,-0.65043,-79.18876)
(108145,-2.15278,-79.86389)
(108193,-2.42355,-79.33977)
(108341,-0.93333,-78.61667)
(108422,-3.99313,-79.20422)
(108434,-1.88333,-80.08333)
(108518,-3.25694,-79.95972)
(108573,-0.96212,-80.71271)
(108672,-2.179623,-79.599984)
(108684,-0.05294,-78.7751)
(108708,-1.18275,-79.49914)
(108742,-1.79008,-79.28759)
(108751,-1.04576,-80.65889)
(108775,-2.88784,-77.69028)
(108791,0.61129,-80.01863)
(108937,0.23141,-78.25978)
(109093,-3.32561,-79.80697)
(109220,-3.68107,-79.68083)
(109267,-2.63199,-80.38808)
(109301,-1.05417,-80.45139)
(109371,-3.41667,-79.08333)
(109425,-1.55917,-80.80957)
(109534,-1.02863,-79.46352)
(109569,-0.22985,-78.52495)
(109656,-1.67083,-78.64861)
(109770,-2.95,-80.13333)
(109773,-2.20738,-80.97026)
(109783,-1.96276,-79.72402)
(110115,-0.58986,-80.40806)
(110131,-0.33405,-78.45217)
(110153,-0.52755,-90.25289)
(110163,-2.22778,-80.85694)
(110171,-3.27471,-79.31475)
(110201,-3.44882,-79.95952)
(110241,-0.25302,-79.17509)
(110407,-1.27974,-80.41885)
(110670,-0.214,-78.40489)
(110784,-1.44158,-79.45943)
(110815,-1.55611,-79.75191)
(110852,-2.0968,-79.69485)
(110938,-3.69132,-79.61174)
(111049,13.67306,-89.24083)
(112493,13.48833,-89.32222)
(113155,13.83333,-89.06667)
(113275,13.7,-89.13333)
(113564,13.57806,-89.26528)
(113709,13.698156,-89.191355)
(113789,13.7,-89.13333)
(113818,13.67694,-89.27972)
(114069,13.48833,-89.32222)
(114811,12.01667,-61.73333)
(114855,12.16462,-61.72965)
(114856,12.01667,-61.75)
(114863,12.11667,-61.61667)
(114967,12.11396,-61.688501)
(114990,51.880221,-5.265329)
(114992,13.896235,-60.974929)
(114999,34.805001,-78.969431)
(115011,12.05,-61.73333)
(115022,12.00409,-61.76851)
(115297,14.61667,-90.46667)
(115406,14.56111,-90.73444)
(117050,14.837379,-91.52621)
(117259,14.46528,-90.44083)
(117299,14.6,-91.85)
(117320,14.64072,-90.51327)
(117665,14.878346,-91.57381)
(118548,14.53417,-91.50333)
(118574,14.63333,-90.60639)
(119305,14.83472,-91.51806)
(119361,14.53611,-91.67778)
(119962,14.9,-90.41667)
(119964,14.54889,-90.78833)
(119968,14.56889,-90.49528)
(120076,14.63528,-90.67639)
(120294,14.64072,-90.51327)
(120637,14.48139,-90.53167)
(120641,14.52694,-90.5875)
(120881,5.121996,-58.912352)
(120942,6.62797,-57.91767)
(120950,6.81642,-58.10739)
(120969,6.76699,-57.98298)
(120977,6.80448,-58.15527)
(121199,6.257231,-57.357949)
(121308,19.82709,-73.13947)
(122326,18.76836,-73.04586)
(123044,18.4,-72.81667)
(123047,19.75778,-72.20417)
(124051,18.54203,-72.16518)
(124052,18.31667,-73.66667)
(124055,18.526108,-72.16818)
(125126,18.537491,-72.29348)
(126038,19.7,-73.33333)
(126068,18.45056,-72.28694)
(126109,18.5,-72.31667)
(126820,18.2,-73.75)
(127861,18.5,-72.29583)
(127971,19.63333,-71.95)
(128839,18.526108,-72.16818)
(128900,18.73333,-72.21667)
(128907,18.44755,-72.0062)
(128909,18.5125,-72.28528)
(128922,18.43139,-72.86694)
(128924,19.85,-72.6)
(128934,19.62972,-73.15444)
(128942,19.46667,-71.96667)
(128947,19.7,-73.2)
(129294,18.547808,-72.343769)
(129353,19.9,-72.68333)
(129363,18.72744,-72.41804)
(130124,18.58333,-72.26667)
(130461,18.31667,-72.26667)
(130649,19.63333,-72.16667)
(130709,19.9354,-72.73921)
(130711,18.81598,-72.20193)
(131558,14.8,-85.9)
(131601,15.78333,-86.5)
(131862,15.4,-88.15)
(131900,14.45139,-87.6375)
(131901,15.1,-87.8)
(131902,14.08333,-87.21667)
(132012,15.63333,-88.3)
(132195,16.5,-85.86667)
(133699,14.71667,-87.01667)
(133700,15.4,-87.8)
(134639,16.30083,-93.42583)
(134641,15.25,-88.23333)
(134699,13.31667,-87.7)
(135031,15.75971,-86.78221)
(135035,14.95,-87.78333)
(135226,15.63333,-85.76667)
(135441,15.43333,-87.91667)
(137202,14.55,-87.13333)
(137456,14.61667,-87.36667)
(138094,15.23333,-87.96667)
(138184,15.812012,-87.85835)
(138752,13.76111,-89.14472)
(138932,13.73333,-86.88333)
(138935,14.1,-87.75)
(138936,14,-88.53333)
(138938,13.52778,-87.69833)
(138944,15.50417,-88.025)
(138945,14.75,-88.11667)
(138990,16.32923,-86.56446)
(139021,14.91944,-88.23611)
(139082,14.98333,-89)
(139083,14.1,-87.11667)
(139123,14.76667,-88.77917)
(139203,14.6,-87.83333)
(139411,15.63333,-88.25)
(139412,14.0818,-87.20681)
(139414,15.75,-86.8)
(139415,13.62361,-87.36083)
(139416,14.76667,-88.21667)
(139429,15.78333,-87.45)
(139486,13.64972,-87.0225)
(139775,15.31667,-88)
(139799,16.43333,-85.95)
(139858,14.85,-87.9)
(139964,18.36667,-77.15)
(140120,18.10205,-77.00541)
(140465,17.76667,-77.23333)
(140924,17.99702,-76.79358)
(141129,18.47116,-77.91883)
(141257,18.4025,-77.1048)
(141372,18.17998,-76.46121)
(141727,18.07537,-76.79109)
(141804,18.063585,-77.727556)
(141945,18.14,-77.15)
(142436,19.371422,-99.150344)
(142577,17.784134,-95.546397)
(142580,29.98937,-107.5521)
(142723,32.07486,-115.21967)
(142728,16.899052,-99.835462)
(142928,28.03333,-101.36667)
(144091,21.885071,-102.284826)
(144375,20.299478,-103.278622)
(144433,21.02402,-97.60582)
(145197,19.364502,-99.223359)
(147416,19.565135,-99.249273)
(147824,19.487767,-99.181362)
(149127,19.278151,-99.828688)
(150025,19.380454,-99.161136)
(150037,21.012769,-87.041363)
(150448,23.920061,-102.289691)
(150793,19.04139,-98.92889)
(151457,22.90583,-109.86528)
(151465,22.89525,-109.932256)
(151713,27.9686,-109.856506)
(152215,26.36035,-111.88237)
(153589,21.163829,-86.861727)
(153684,18.86745,-100.2903)
(154662,30.83333,-105.35)
(155172,16.91667,-93.11667)
(155174,20.53174,-100.816386)
(155179,20.24113,-99.86142)
(156565,16.885,-92.4775)
(156657,20.297968,-103.188706)
(156749,19.201445,-99.550444)
(157298,28.662926,-106.099908)
(157333,27.04869,-106.96778)
(157338,28.662926,-106.099908)
(157339,20.48278,-102.75917)
(157850,19.076713,-98.315063)
(158606,27.70489,-108.1977)
(158607,29.319991,-100.953121)
(158621,19.371422,-99.150344)
(158643,19.700197,-103.467745)
(158649,31.656461,-106.402795)
(158652,19.565135,-99.249273)
(158666,27.484654,-109.935961)
(158671,19.492486,-99.241187)
(158736,19.627702,-99.10293)
(158775,18.71384,-100.21871)
(158850,19.453898,-96.958326)
(158870,18.129229,-94.455826)
(159133,19.242918,-103.709341)
(159245,19.371422,-99.150344)
(161244,19.320654,-103.757196)
(161821,19.48669,-99.32368)
(161822,23.920061,-102.289691)
(162157,20.49224,-100.442445)
(162379,19.327517,-99.154699)
(163053,27.08333,-107.73333)
(163065,23.920061,-102.289691)
(163066,19.01293,-99.6928)
(163107,19.371422,-99.150344)
(163353,18.66389,-99.37583)
(163367,28.402806,-106.861066)
(163370,19.427561,-99.167503)
(163375,19.427561,-99.167503)
(163448,19.650438,-99.217156)
(163544,19.00562,-100.01826)
(163638,18.935064,-99.224954)
(163939,23.920061,-102.289691)
(163942,24.799455,-107.39945)
(164167,19.8504,-99.496)
(164292,28.181714,-105.466941)
(164576,16.59,-93.02694)
(165223,24.43675,-105.82936)
(175176,20.63611,-100.22222)
(177700,25.54367,-111.83998)
(184027,31.866071,-116.593719)
(184241,25.16735,-99.87044)
(184661,18.01981,-90.88107)
(187157,25.65716,-100.40268)
(187532,25.577274,-103.487893)
(188208,18.39293,-90.99222)
(188212,20.673618,-103.351266)
(188215,21.25611,-100.89222)
(188222,19.22068,-98.91638)
(188241,21.127738,-101.672015)
(188715,21.021518,-101.255194)
(189285,19.371422,-99.150344)
(189667,29.08663,-110.961245)
(189760,26.931041,-105.6755)
(190296,18.6366,-99.91291)
(190961,19.40573,-99.47813)
(190976,20.34341,-99.75255)
(190986,21.09908,-98.84934)
(190987,19.35985,-99.35016)
(190988,19.384584,-99.354495)
(191001,23.920061,-102.289691)
(191833,19.316982,-98.904329)
(191838,18.842298,-99.676907)
(191936,19.394213,-99.103888)
(191939,19.346606,-99.055438)
(192185,21.867284,-101.592916)
(192540,19.65099,-101.15167)
(192714,28.33333,-105.4)
(192816,20.282782,-103.425567)
(193681,32.61667,-115.08333)
(193683,17.608349,-93.193769)
(193684,31.656461,-106.402795)
(193687,20.830337,-98.834608)
(193688,19.428287,-99.161564)
(199048,23.920061,-102.289691)
(199054,19.41583,-99.4775)
(200229,23.920061,-102.289691)
(200365,19.11352,-103.76854)
(200535,19.77265,-100.03739)
(202360,32.55056,-116.66278)
(202361,24.132766,-110.32305)
(203851,19.371422,-99.150344)
(205010,16.76383,-99.645)
(210609,21.127738,-101.672015)
(210611,19.72241,-100.50217)
(210673,19.297087,-99.537321)
(211692,19.371422,-99.150344)
(212391,19.371422,-99.150344)
(212441,19.324834,-100.149935)
(212587,24.94222,-111.2044)
(213280,23.68383,-109.69785)
(213424,18.61816,-102.95874)
(218241,19.53377,-99.26523)
(219740,21.79091,-102.06973)
(219750,25.850589,-97.506301)
(219997,23.246624,-106.405101)
(220245,20.984195,-89.620777)
(220642,18.73022,-100.18671)
(220876,23.920061,-102.289691)
(220878,19.253447,-99.603862)
(220933,32.631342,-115.437638)
(220936,24.975947,-111.566383)
(220938,19.213144,-99.586528)
(220939,20.53016,-101.071884)
(220941,19.371422,-99.150344)
(220942,18.95,-99.65)
(220948,23.920061,-102.289691)
